X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-131.967692495,52.7333433970001,1138,Corlett Peninsula,Corlett Peninsula,,,5000000,250,
-132.24415446,54.0759547480001,1139,Westacott Point,Westacott Point,,,5000000,250,
-131.590108437,52.400147438,1140,Gowgaia Point,Gowgaia Point,,,5000000,250,
-131.097370579,52.2255724290001,1141,Kiju Point,Kiju Point,,,5000000,250,
-130.999434064,52.2138194240001,1142,Benjamin Point,Benjamin Point,,,5000000,250,
-131.056294856,52.278544637,1143,Oliver Rock,Oliver Rock,,,5000000,250,
-130.371898935,54.271787574,1144,Emmerson Point,Emmerson Point,,,5000000,250,
-131.273592868,52.3698018960001,1145,Francis Bay,Francis Bay,,,5000000,250,
-132.035177729,52.7000415900001,1146,Mount De la Touche,Mount De la Touche,,,5000000,250,
-132.006813676,53.223437082,1147,Flowery Islet,Flowery Islet,,,5000000,250,
-132.10790225,52.734783158,1148,Tasu Head,Tasu Head,,,5000000,250,
-131.130059801,52.2382454680001,1149,Crowell Rock,Crowell Rock,,,5000000,250,
-131.595168937,52.613717104,1150,Beresford Inlet,Beresford Inlet,,,5000000,250,
-131.803582735,52.726924411,1151,Klunkwoi Rocks,Klunkwoi Rocks,,,5000000,250,
-131.418478866,52.5732869350001,1152,Ramsay Passage,Ramsay Passage,,,5000000,250,
-130.486637186,54.364743468,1153,Ryan Point,Ryan Point,,,5000000,250,
-131.230656986,52.1170442800001,1154,Adam Rocks,Adam Rocks,,,5000000,250,
-130.408332499,54.3089831840001,1155,Shkgeaum Bay,Shkgeaum Bay,,,5000000,250,
-131.555762565,52.5782637670001,1156,Bischof Islands,Bischof Islands,,,5000000,250,
-131.993650354,52.7534032190001,1157,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-131.437341372,52.5796914690001,1158,Hotspring Island,Hotspring Island,,,5000000,250,
-131.206679445,52.140980579,1159,Small Cove,Small Cove,,,5000000,250,
-131.453520607,52.4840818480001,1160,Werner Bay,Werner Bay,,,5000000,250,
-132.023052468,52.753142026,1161,Hunger Harbour,Hunger Harbour,,,5000000,250,
-132.00798316,52.670658314,1162,Blue Heron Bay,Blue Heron Bay,,,5000000,250,
-131.544542209,52.4086790490001,1163,Yakulanas Point,Yakulanas Point,,,5000000,250,
-131.255186567,52.2994399290001,1164,Kankidas Point,Kankidas Point,,,5000000,250,
-132.207441252,54.034959185,1165,Masset Harbour,Masset Harbour,,,5000000,250,
-131.733366102,52.4961401620001,1166,Puffin Cove,Puffin Cove,,,5000000,250,
-132.051092443,52.7290977980001,1167,Mount Moody,Mount Moody,,,5000000,250,
-131.352890758,52.3569551570001,1168,Dolomite Narrows,Dolomite Narrows,Burnaby Narrows,,5000000,250,
-131.37234344,52.585522579,1169,Andrew Point,Andrew Point,,,5000000,250,
-131.321495491,52.4833379680001,1170,Juan Perez Sound,Juan Perez Sound,,,5000000,250,
-131.148188084,52.118189698,1171,Houston Stewart Channel,Houston Stewart Channel,,,5000000,250,
-131.358425126,52.1792611650001,1172,Nagas Rocks,Nagas Rocks,,,5000000,250,
-131.137757189,52.309223977,1173,Awaya Point,Awaya Point,,,5000000,250,
-131.857423469,52.680193332,1174,Mount Laysen,Mount Laysen,,,5000000,250,
-131.785839964,52.753188326,1175,Darwin Sound,Darwin Sound,,,5000000,250,
-131.085335763,52.1520766800001,1176,Rose Harbour,Rose Harbour,,,5000000,250,
-131.464638677,52.566533554,1177,Ramsay Rocks,Ramsay Rocks,,,5000000,250,
-131.807100423,52.7477863670001,1178,Crescent Inlet,Crescent Inlet,,,5000000,250,
-128.467047143,54.5616353710001,1179,Kitselas,Kitselas,,,5000000,250,
-131.25919826,52.2894295630001,1180,Jedway Bay,Jedway Bay,,,5000000,250,
-130.403752972,54.2820664270001,1181,Mount Comblain,Mount Comblain,,,5000000,250,
-132.003288649,53.2448050040001,1182,Image Point,Image Point,,,5000000,250,
-131.075035242,52.221315105,1183,Koya Bay,Koya Bay,,,5000000,250,
-131.440162308,52.632865392,1184,Haida Gwaii,Haida Gwaii,,,5000000,250,
-131.889917814,52.697671692,1185,Apex Mountain,Apex Mountain,,,5000000,250,
-131.034677457,52.2313153690001,1186,Ingraham Point,Ingraham Point,,,5000000,250,
-131.656785046,52.80957951,1187,Porter Head,Porter Head,,,5000000,250,
-132.057590127,53.2512926160001,1188,Smith Point,Smith Point,,,5000000,250,
-131.446030527,52.465988855,1189,Newberry Cove,Newberry Cove,,,5000000,250,
-130.377718945,54.3037558950001,1190,McIntosh Rock,McIntosh Rock,,,5000000,250,
-133.009307694,54.2028205670001,1191,Kusgwai Passage,Kusgwai Passage,,,5000000,250,
-131.36380051,52.235430034,1192,Flamingo Inlet,Flamingo Inlet,,,5000000,250,
-131.483050433,52.2606060090001,1193,Océan Pacifique,Pacific Ocean,,,5000000,250,
-130.526281436,54.3151636590001,1194,Dawes Rocks,Dawes Rocks,,,5000000,250,
-131.486536172,52.8046994310001,1195,Lost Islands,Lost Islands,,,5000000,250,
-130.415300243,54.32236148,1196,Dundas Point,Dundas Point,,,5000000,250,
-133.001944628,54.190206011,1197,Henslung Cove,Henslung Cove,,,5000000,250,
-130.223753118,54.2052668250001,1198,Mount McDonald,Mount McDonald,,,5000000,250,
-131.334460354,52.1734029630001,1199,Henderson Rocks,Henderson Rocks,,,5000000,250,
-131.644033481,52.7396817520001,1200,Richardson Inlet,Richardson Inlet,,,5000000,250,
-130.879776885,54.2977273010001,1201,Triple Islands,Triple Islands,,,5000000,250,
-131.552456215,52.4346584350001,1202,Goski Bay,Goski Bay,,,5000000,250,
-131.575528249,52.5366036180001,1203,Hoskins Point,Hoskins Point,,,5000000,250,
-131.580864662,52.8185627180001,1204,Laskeek Bay,Laskeek Bay,,,5000000,250,
-131.689687003,52.622595748,1205,Finger Point,Finger Point,,,5000000,250,
-131.999461615,52.7503982690001,1206,Tasu Sound,Tasu Sound,,,5000000,250,
-131.006145208,52.01885091,1207,Queen Charlotte Mountains,Queen Charlotte Mountains,,,5000000,250,
-130.406773933,54.3246989770001,1208,Roberson Point,Roberson Point,,,5000000,250,
-131.44788679,52.6667543520001,1209,Gogit Passage,Gogit Passage,,,5000000,250,
-133.026992288,54.1836111600001,1210,Meares Point,Meares Point,,,5000000,250,
-131.010439413,51.9244038730001,1211,Kerouard Islands,Kerouard Islands,,,5000000,250,
-131.560434574,52.627797893,1212,Sedgwick Bay,Sedgwick Bay,,,5000000,250,
-132.045852582,52.7657575700001,1213,Magneson Point,Magneson Point,,,5000000,250,
-131.368962012,52.2569008310001,1214,Staki Bay,Staki Bay,,,5000000,250,
-131.140234028,52.336591502,1215,Joyce Rocks,Joyce Rocks,,,5000000,250,
-131.691133461,52.7500779160001,1216,Richardson Inlet,Richardson Inlet,,,5000000,250,
-132.013786282,52.7684140860001,1217,Corlett Peninsula,Corlett Peninsula,,,5000000,250,
-131.029639874,51.9652765100001,1218,Woodruff Bay,Woodruff Bay,,,5000000,250,
-131.823244503,52.609832747,1219,San Christoval Range,San Christoval Range,,,5000000,250,
-131.438839637,52.5635658130001,1220,Ramsay Point,Ramsay Point,,,5000000,250,
-130.462860095,54.285119783,1221,Kerr Rocks,Kerr Rocks,,,5000000,250,
-131.414720264,52.212893481,1222,McLean Fraser Point,McLean Fraser Point,,,5000000,250,
-130.403734563,54.312777227,1223,Du Vernet Point,Du Vernet Point,,,5000000,250,
-133.019877158,54.20690503,1224,Cloak Bay,Cloak Bay,,,5000000,250,
-130.393350383,54.307447036,1225,Crippen Cove,Crippen Cove,,,5000000,250,
-131.649553219,52.7504017000001,1226,Richardson Inlet,Richardson Inlet,,,5000000,250,
-131.827169652,52.7196539190001,1227,Commodore Rock,Commodore Rock,,,5000000,250,
-131.347967331,52.5622850490001,1228,Yadus Point,Yadus Point,,,5000000,250,
-131.267525209,52.3259752920001,1229,Bolkus Islands,Bolkus Islands,,,5000000,250,
-131.932806867,52.631975095,1230,Kwoon Cove,Kwoon Cove,,,5000000,250,
-132.951020508,54.1712976410001,1231,Douglas Rock,Douglas Rock,,,5000000,250,
-131.424274709,52.4189132910001,1232,Haida Rock,Haida Rock,,,5000000,250,
-131.548855132,52.5381859080001,1233,Hoskins Islets,Hoskins Islets,,,5000000,250,
-131.327357504,52.1828636750001,1234,Snub Point,Snub Point,,,5000000,250,
-131.155841329,52.300451712,1235,Ikeda Cove,Ikeda Cove,,,5000000,250,
-132.943494289,54.1691381540001,1236,Gunia Point,Gunia Point,,,5000000,250,
-131.442916015,52.693766974,1237,Windy Bay,Windy Bay,,,5000000,250,
-131.23304681,52.1287591500001,1238,Louscoone Point,Louscoone Point,,,5000000,250,
-131.747971799,52.757340201,1239,Tanu Passage,Tanu Passage,,,5000000,250,
-131.388547128,52.4129311620001,1240,Burnaby Strait,Burnaby Strait,,,5000000,250,
-131.585547466,52.5806986600001,1241,Richardson Point,Richardson Point,,,5000000,250,
-131.698493278,52.778051528,1242,Logan Inlet,Logan Inlet,,,5000000,250,
-132.103797141,52.740724927,1243,Tasu Sound,Tasu Sound,,,5000000,250,
-131.415012186,52.642167989,1244,Kawas Islets,Kawas Islets,,,5000000,250,
-131.036457397,52.143578173,1245,Haydon Rock,Haydon Rock,,,5000000,250,
-131.220465988,52.3378598420001,1246,Slug Islet,Slug Islet,,,5000000,250,
-132.081442981,53.225482943,1247,Balch Islands,Balch Islands,,,5000000,250,
-130.996682376,51.9064090430001,1248,Kerouard Islands,Kerouard Islands,,,5000000,250,
-131.998588119,52.6736844320001,1249,Blue Heron Bay,Blue Heron Bay,,,5000000,250,
-131.207421392,52.1318315170001,1250,Ninstints Point,Ninstints Point,,,5000000,250,
-131.999461615,52.7503982690001,1251,Fairfax Inlet,Fairfax Inlet,,,5000000,250,
-130.375373747,54.289637424,1252,Elizabeth Point,Elizabeth Point,,,5000000,250,
-133.016260025,54.211211823,1253,Sunday Reef,Sunday Reef,,,5000000,250,
-131.940919454,52.733734272,1254,Tasu Sound,Tasu Sound,,,5000000,250,
-131.392815418,52.5418042140001,1255,Crombie Point,Crombie Point,,,5000000,250,
-133.0188292,54.186727406,1256,Parry Passage,Parry Passage,,,5000000,250,
-131.393194761,52.362827737,1257,Island Bay,Island Bay,,,5000000,250,
-132.104645442,52.742926266,1258,Tasu Narrows,Tasu Narrows,,,5000000,250,
-132.27055089,54.097727531,1259,Jacob Point,Jacob Point,,,5000000,250,
-131.341492042,52.3071028530001,1260,George Bay,George Bay,,,5000000,250,
-131.016452852,52.101218481,1261,Balcom Inlet,Balcom Inlet,,,5000000,250,
-131.761632231,52.6997166250001,1262,Amur Point,Amur Point,,,5000000,250,
-130.481972344,54.362208378,1263,Duncan Bay,Duncan Bay,,,5000000,250,
-118.299411852,52.5717132190001,1264,Blackrock Mountain,Mont Blackrock,,,50000,250,Mountain//Mont
-117.805015631,52.76083979,1265,The Snowbowl,Cirque The Snowbowl,,Valley,50000,250,Valley//Vallée
-119.209460402,53.2102840640001,1266,Gendarme Mountain,Mont Gendarme,,Mountain,50000,250,Mountain//Mont
-118.342237848,52.805561901,1267,Basilica Mountain,Mont Basilica,,Mountain,50000,250,Mountain//Mont
-117.513348645,52.1650064340001,1268,King Edward Glacier,Glacier King Edward,,Glacier,50000,250,Glacier//Glacier
-118.888886938,53.0998094380001,1269,Trio Mountain,Mont Trio,,,50000,250,Mountain//Mont
-117.366682204,52.7758398550001,1270,Balinhard Creek,Ruisseau Balinhard ,,River,50000,250,River//Cours d'eau
-117.376404322,52.5152842350001,1271,Coronet Mountain,Mont Coronet,,Mountain,50000,250,Mountain//Mont
-119.057793746,53.3750062650001,1272,Mount Barra,Mont Barra,,Mountain,50000,250,Mountain//Mont
-117.406959801,52.2752841430001,1273,Mount Engelhard,Mont Engelhard,,Mountain,50000,250,Mountain//Mont
-117.825293456,53.037228627,1274,Ammonite Creek,Ruisseau Ammonite ,,River,50000,250,River//Cours d'eau
-118.150293392,52.7566729750001,1275,Peveril Peak,Pic Peveril,,Mountain,50000,250,Mountain//Mont
-117.864737606,52.5219507790001,1276,Fryatt Lake,Lac Fryatt ,,Lake,50000,250,Lake//Lac
-117.533737421,52.6643394390001,1277,Maligne Lake,Lac Maligne ,,Lake,50000,250,Lake//Lac
-117.791126663,52.728895364,1278,Snowshoe Pass,Col Snowshoe,,Valley,50000,250,Valley//Vallée
-117.81334864,52.2227842200001,1279,Apex Mountain,Mont Apex,,Mountain,50000,250,Mountain//Mont
-118.654460205,53.0133396430001,1280,Centre Pass,Col Centre,,Valley,50000,250,Valley//Vallée
-118.089460158,53.0719508180001,1281,Corral Creek,Ruisseau Corral ,,River,50000,250,River//Cours d'eau
-118.1197379,52.8830619440001,1282,Mina Lake,Lac Mina ,,Lake,50000,250,Lake//Lac
-117.26887729,52.6609071290001,1283,Mount Chief Warden,Mont Chief Warden,,,50000,250,Mountain//Mont
-118.132793355,52.8269507840001,1284,The Whistlers,Mont The Whistlers,,Mountain,50000,250,Mountain//Mont
-118.29918236,52.6905618770001,1285,Redoubt Peak,Pic Redoubt,,Mountain,50000,250,Mountain//Mont
-117.745015548,52.6630619570001,1286,Evelyn Lakes,Lacs Evelyn,,Lake,50000,250,Lake//Lac
-118.188915582,52.383306357,1287,Athabasca Pass National Historic Site of Canada,Lieu historique national du Canada du Col-Athabasca,,Conservation area,50000,250,Conservation area//Zone de préservation
-117.717515691,53.1030620010001,1288,Utopia Creek,Ruisseau Utopia ,,River,50000,250,River//Cours d'eau
-119.242516048,53.2813951460001,1289,Carcajou Creek,Ruisseau Carcajou ,,River,50000,250,River//Cours d'eau
-117.065570906,52.41000645,1290,Brazeau Lake,Lac Brazeau,,Lake,50000,250,Lake//Lac
-117.811682345,53.1127842330001,1291,Mount O'Hagan,Mont O'Hagan,,Mountain,50000,250,Mountain//Mont
-118.37764204,52.64251878,1292,Rufus Peak,Pic Rufus,,,50000,250,Mountain//Mont
-118.660849101,52.986395181,1293,South Pass,Col South,,Valley,50000,250,Valley//Vallée
-117.330015507,52.8988953480001,1294,Tripoli Mountain,Mont Tripoli,,Mountain,50000,250,Mountain//Mont
-118.07223792,53.2700064270001,1295,Mount Aeolus,Mont Aeolus,,Mountain,50000,250,Mountain//Mont
-117.143348763,52.7197287390001,1296,Southesk Cairn,Cairn Southesk,,Mountain,50000,250,Mountain//Mont
-118.53196019,52.9250063210001,1297,Rink Brook,Ruisseau Rink ,,River,50000,250,River//Cours d'eau
-118.328348897,52.7377840680001,1298,Tonquin Hill,Colline Tonquin,,Mountain,50000,250,Mountain//Mont
-118.941127056,53.3227840220001,1299,Byng Pass,Col Byng,,Valley,50000,250,Valley//Vallée
-116.958626407,52.651117669,1300,Cairn River,Rivière Cairn ,,River,50000,250,River//Cours d'eau
-118.080315637,52.8772063930001,1301,Jasper Park Information Centre National Historic Site of Canada,Lieu historique national du Canada du Centre-d'Accueil-du-Parc-Jasper,,Conservation area,50000,250,Conservation area//Zone de préservation
-118.867360679,53.113288777,1302,Continental Ranges,,,,50000,250,Toponymic feature type as defined in the canadian geographical names database//Catégorie non fournie par la Base de données toponymiques du Canada
-116.965848686,52.5533398270001,1303,Mount Isaac,Mont Isaac,,Mountain,50000,250,Mountain//Mont
-118.113904405,52.638339693,1304,Chevron Mountain,Mont Chevron ,,Mountain,50000,250,Mountain//Mont
-119.430849381,53.3586173460001,1305,Jackpine Pass,Col Jackpine,,Valley,50000,250,Valley//Vallée
-117.201681971,52.180562014,1306,Mount Athabasca,Mont Athabasca,,Mountain,50000,250,Mountain//Mont
-117.241404094,52.2450064390001,1307,Wilcox Peak,Pic Wilcox,,Mountain,50000,250,Mountain//Mont
-118.445293548,53.0975062640001,1308,Mount Knight,Mont Knight,,Mountain,50000,250,Mountain//Mont
-117.108348538,52.2441731060001,1309,Nigel Pass,Col Nigel,,Valley,50000,250,Valley//Vallée
-118.419406242,52.6258793440001,1310,Mount Robson Provincial Park,Parc provincial du Mont-Robson,,,50000,250,Conservation area//Zone de préservation
-118.867279931,53.112220801,1311,Rocky Mountains,Montagnes Rocheuses,,,50000,250,Mountain//Mont
-117.936682449,53.1627842450001,1312,Syncline Ridge,Chaînon Syncline,,Mountain,50000,250,Mountain//Mont
-118.229737836,52.6358397210001,1313,Arrowhead Lake,Lac Arrowhead ,,Lake,50000,250,Lake//Lac
-117.768904623,53.0972286460001,1314,Utopia Mountain,Mont Utopia,,Mountain,50000,250,Mountain//Mont
-117.904737713,52.6938952530001,1315,Leach Lake,Lac Leach ,,Lake,50000,250,Lake//Lac
-118.006126707,52.8166730720001,1316,Third Lake,Lac Third,,Lake,50000,250,Lake//Lac
-118.65529362,53.0327840520001,1317,North Pass,Col North,,Valley,50000,250,Valley//Vallée
-119.011847356,53.1598583510001,1318,Steppe Glacier,Glacier Steppe,,,50000,250,Glacier//Glacier
-117.906835244,52.939876074,1319,Colin Range,Chaîne Colin,,,50000,250,Mountain//Mont
-118.221126732,52.877506306,1320,Iris Lake,Lac Iris ,,Lake,50000,250,Lake//Lac
-118.190015527,52.3822285470001,1321,Athabasca Pass,Col Athabasca,,Valley,50000,250,Valley//Vallée
-117.939459979,52.84167309,1322,Mount Tekarra,Mont Tekarra,,Mountain,50000,250,Mountain//Mont
-118.583626904,52.8847285640001,1323,Lucerne Peak,Pic Lucerne,,Mountain,50000,250,Mountain//Mont
-118.354011714,52.6515404940001,1324,Scarp Glacier,Glacier Acarp,,,50000,250,Glacier//Glacier
-118.031126628,52.8047286330001,1325,Portal Creek,Ruisseau Portal ,,River,50000,250,River//Cours d'eau
-118.390885216,52.7139608630001,1326,Mount Geikie,Mont Geikie,,,50000,250,Mountain//Mont
-118.073349021,52.9194507930001,1327,Katrine Lake,Lac Katrine ,,Lake,50000,250,Lake//Lac
-118.461115744,52.891706341,1328,Yellowhead Pass National Historic Site of Canada,Lieu historique national du Canada du Col-Yellowhead,,Conservation area,50000,250,Conservation area//Zone de préservation
-117.235570849,52.2141730530001,1329,Sunwapta Lake,Lac Sunwapta ,,Lake,50000,250,Lake//Lac
-117.84084883,52.795839727,1330,Watchtower Lake,Lac Watchtower ,,Lake,50000,250,Lake//Lac
-118.290315644,52.6806063550001,1331,Oubliette Peak,Pic Oubliette,,,50000,250,Mountain//Mont
-118.15696021,53.1013953140001,1332,Grassy Ridge,Chaînon Grassy ,,Mountain,50000,250,Mountain//Mont
-117.480570873,52.36583978,1333,Gong Glacier,Glacier Gong,,Glacier,50000,250,Glacier//Glacier
-117.210015454,52.8125065150001,1334,Mount Toma,Mont Toma,,Mountain,50000,250,Mountain//Mont
-118.310571275,52.8013952220001,1335,Rostrum Hill,Colline Rostrum,,Mountain,50000,250,Mountain//Mont
-117.561126667,53.0669509080001,1336,Sphinx Mountain,Mont Sphinx,,Mountain,50000,250,Mountain//Mont
-118.046960221,53.1866730400001,1337,Celestine Lake,Lac Celestine ,,Lake,50000,250,Lake//Lac
-118.446404572,52.980561908,1338,Thornton Pass,Col Thornton,,Valley,50000,250,Valley//Vallée
-118.266682319,52.632506348,1339,Mount Erebus,Mont Erebus,,Mountain,50000,250,Mountain//Mont
-118.288626658,52.6755618650001,1340,Paragon Peak,Pic Paragon,,Mountain,50000,250,Mountain//Mont
-119.245016091,53.3291729840001,1341,Chown Creek,Ruisseau Chown ,,River,50000,250,River//Cours d'eau
-117.856126819,53.301395303,1342,Supply Creek,Ruisseau Supply,,River,50000,250,River//Cours d'eau
-118.583349123,52.883339692,1343,Yellowhead Mountain,Mont Yellowhead,,Mountain,50000,250,Mountain//Mont
-118.738626995,53.4313951760001,1344,Vega Peak,Pic Vega,,Mountain,50000,250,Mountain//Mont
-117.352237438,52.24028423,1345,Stutfield Glacier,Glacier Stutfield,,Glacier,50000,250,Glacier//Glacier
-117.054737399,52.3536175580001,1346,Marble Mountain,Mont Marble,,Mountain,50000,250,Mountain//Mont
-118.938349265,53.3391729670001,1347,Monte Cristo Mountain,Mont Monte Cristo,,Mountain,50000,250,Mountain//Mont
-118.170015583,52.8122285590001,1348,Indian Ridge,Chaînon Indian ,,Mountain,50000,250,Mountain//Mont
-118.491682592,53.422784171,1349,Mowitch Creek,Ruisseau Mowitch ,,River,50000,250,River//Cours d'eau
-117.870849118,53.310284155,1350,Brûlé Mines,,,Unincorporated area,50000,250,Unincorporated area//Lieu non organisé
-119.108627072,53.3891729090001,1351,Twintree Lake,Lac Twintree ,,Lake,50000,250,Lake//Lac
-118.015848992,53.2200063340001,1352,Roche Ronde,Roche Ronde,,Mountain,50000,250,Mountain//Mont
-117.674459972,52.7363952810001,1353,Mona Lake,Lac Mona ,,Lake,50000,250,Lake//Lac
-118.570015873,53.4780619300001,1354,Eagles Nest Pass,Col Eagles Nest,,Valley,50000,250,Valley//Vallée
-118.356346476,52.633356039,1355,Scarp Mountain,Mont Scarp,,,50000,250,Mountain//Mont
